mobilenet_v3_1.0_224_small_uint8,label,0.6841516494750977
,,,digital clock,5.6607413
,,,spotlight,5.2676344
,,,nematode,4.717284
,,,match,4.3241773
,,,window screen,4.0096917
mobilenet_v3_1.0_224_small_uint8,label,0.6841516494750977
,,,digital clock,5.424877
,,,spotlight,5.110391
,,,nematode,4.48142
,,,match,4.0096917
,,,window screen,3.852449
mobilenet_v3_1.0_224_small_uint8,label,0.6841516494750977
,,,spotlight,5.2676344
,,,digital clock,5.2676344
,,,nematode,4.3241773
,,,match,3.9310703
,,,oscilloscope,3.5379634
mobilenet_v3_1.0_224_small_uint8,label,0.6841516494750977
,,,digital clock,5.6607413
,,,spotlight,5.1890125
,,,nematode,4.638663
,,,match,4.1669345
,,,window screen,3.852449
mobilenet_v3_1.0_224_small_uint8,label,0.6841516494750977
,,,digital clock,5.5034986
,,,spotlight,5.110391
,,,nematode,4.717284
,,,match,3.852449
,,,window screen,3.852449
mobilenet_v3_1.0_224_small_uint8,label,0.6841516494750977
,,,digital clock,5.6607413
,,,spotlight,5.0317698
,,,nematode,4.7959056
,,,match,4.0096917
,,,oscilloscope,3.9310703
mobilenet_v3_1.0_224_small_uint8,label,0.6841516494750977
,,,digital clock,5.58212
,,,spotlight,5.424877
,,,nematode,4.4027987
,,,match,4.0096917
,,,window screen,3.7738276
mobilenet_v3_1.0_224_small_uint8,label,0.6841516494750977
,,,digital clock,5.346256
,,,spotlight,4.9531484
,,,nematode,4.3241773
,,,match,4.1669345
,,,oscilloscope,3.3807206
mobilenet_v3_1.0_224_small_uint8,label,0.6705470085144043
,,,digital clock,5.7393627
,,,spotlight,5.58212
,,,nematode,4.5600414
,,,oscilloscope,3.852449
,,,match,3.852449
mobilenet_v3_1.0_224_small_uint8,label,0.6705470085144043
,,,digital clock,5.2676344
,,,spotlight,5.110391
,,,nematode,4.088313
,,,match,3.852449
,,,window screen,3.6165848
mobilenet_v3_1.0_224_small_uint8,label,0.6705470085144043
,,,digital clock,5.5034986
,,,spotlight,5.110391
,,,nematode,4.245556
,,,window screen,3.9310703
,,,oscilloscope,3.9310703
mobilenet_v3_1.0_224_small_uint8,label,0.6705470085144043
,,,digital clock,5.1890125
,,,spotlight,5.1890125
,,,nematode,3.852449
,,,match,3.7738276
,,,wing,3.302099
mobilenet_v3_1.0_224_small_uint8,label,0.6705470085144043
,,,digital clock,5.6607413
,,,spotlight,4.9531484
,,,nematode,4.717284
,,,window screen,3.852449
,,,oscilloscope,3.852449
mobilenet_v3_1.0_224_small_uint8,label,0.6705470085144043
,,,digital clock,5.6607413
,,,spotlight,5.2676344
,,,nematode,4.088313
,,,match,3.7738276
,,,window screen,3.5379634
mobilenet_v3_1.0_224_small_uint8,label,0.6705470085144043
,,,digital clock,5.6607413
,,,spotlight,5.110391
,,,nematode,4.3241773
,,,oscilloscope,4.0096917
,,,match,3.7738276
