"ModelName","Label","InferenceTime","Recognition","Accuracy"
mobilenet_v3_1.0_224_small_uint8,label,0.7012078762054443
,,,digital clock,5.5034986
,,,spotlight,5.110391
,,,nematode,4.5600414
,,,oscilloscope,3.9310703
,,,match,3.9310703
mobilenet_v3_1.0_224_small_uint8,label,0.7012078762054443
,,,digital clock,5.5034986
,,,spotlight,5.110391
,,,nematode,4.245556
,,,window screen,4.088313
,,,match,3.6952062
mobilenet_v3_1.0_224_small_uint8,label,0.7012078762054443
,,,digital clock,5.5034986
,,,spotlight,5.424877
,,,nematode,4.638663
,,,match,4.1669345
,,,window screen,4.088313
mobilenet_v3_1.0_224_small_uint8,label,0.7012078762054443
,,,digital clock,5.817984
,,,spotlight,5.110391
,,,nematode,4.717284
,,,oscilloscope,4.088313
,,,window screen,4.0096917
mobilenet_v3_1.0_224_small_uint8,label,0.7012078762054443
,,,digital clock,5.6607413
,,,spotlight,5.110391
,,,window screen,4.4027987
,,,nematode,4.3241773
,,,oscilloscope,4.0096917
mobilenet_v3_1.0_224_small_uint8,label,0.7012078762054443
,,,digital clock,5.424877
,,,spotlight,5.0317698
,,,nematode,4.1669345
,,,window screen,3.852449
,,,match,3.6165848
mobilenet_v3_1.0_224_small_uint8,label,0.7012078762054443
,,,digital clock,5.7393627
,,,spotlight,5.1890125
,,,nematode,4.7959056
,,,window screen,4.5600414
,,,oscilloscope,4.3241773
mobilenet_v3_1.0_224_small_uint8,label,0.7012078762054443
,,,digital clock,5.424877
,,,spotlight,5.424877
,,,nematode,4.3241773
,,,match,4.088313
,,,window screen,3.9310703
mobilenet_v3_1.0_224_small_uint8,label,0.7008936405181885
,,,digital clock,5.424877
,,,spotlight,5.2676344
,,,nematode,4.3241773
,,,match,4.088313
,,,window screen,3.7738276
mobilenet_v3_1.0_224_small_uint8,label,0.7008936405181885
,,,digital clock,5.6607413
,,,spotlight,5.346256
,,,nematode,4.48142
,,,window screen,4.1669345
,,,oscilloscope,4.088313
mobilenet_v3_1.0_224_small_uint8,label,0.7008936405181885
,,,digital clock,5.6607413
,,,spotlight,5.424877
,,,nematode,4.5600414
,,,match,4.1669345
,,,oscilloscope,3.9310703
mobilenet_v3_1.0_224_small_uint8,label,0.7008936405181885
,,,digital clock,5.424877
,,,spotlight,5.346256
,,,window screen,4.0096917
,,,nematode,3.7738276
,,,match,3.6165848
mobilenet_v3_1.0_224_small_uint8,label,0.7008936405181885
,,,digital clock,5.2676344
,,,spotlight,5.110391
,,,nematode,4.245556
,,,match,3.6952062
,,,oscilloscope,3.5379634
mobilenet_v3_1.0_224_small_uint8,label,0.7008936405181885
,,,digital clock,5.110391
,,,spotlight,4.7959056
,,,nematode,4.3241773
,,,match,3.6952062
,,,oscilloscope,3.6165848
mobilenet_v3_1.0_224_small_uint8,label,0.7008936405181885
,,,digital clock,5.424877
,,,spotlight,5.1890125
,,,nematode,4.7959056
,,,match,3.7738276
,,,window screen,3.6165848
mobilenet_v3_1.0_224_small_uint8,label,0.7008936405181885
,,,digital clock,5.58212
,,,spotlight,5.5034986
,,,nematode,4.48142
,,,match,4.0096917
,,,window screen,3.9310703
mobilenet_v3_1.0_224_small_uint8,label,0.7090456485748291
,,,digital clock,5.6607413
,,,spotlight,5.424877
,,,nematode,4.638663
,,,match,4.4027987
,,,oscilloscope,3.6165848
mobilenet_v3_1.0_224_small_uint8,label,0.7090456485748291
,,,digital clock,5.5034986
,,,spotlight,5.1890125
,,,nematode,4.638663
,,,match,4.245556
,,,window screen,3.459342
mobilenet_v3_1.0_224_small_uint8,label,0.7090456485748291
,,,digital clock,5.424877
,,,spotlight,5.0317698
,,,nematode,4.638663
,,,oscilloscope,4.0096917
,,,match,3.7738276
mobilenet_v3_1.0_224_small_uint8,label,0.7090456485748291
,,,digital clock,5.7393627
,,,spotlight,5.346256
,,,nematode,4.4027987
,,,match,3.7738276
,,,window screen,3.7738276
mobilenet_v3_1.0_224_small_uint8,label,0.7090456485748291
,,,digital clock,5.346256
,,,spotlight,5.1890125
,,,nematode,4.3241773
,,,match,3.9310703
,,,window screen,3.7738276
mobilenet_v3_1.0_224_small_uint8,label,0.7090456485748291
,,,digital clock,5.346256
,,,spotlight,5.1890125
,,,nematode,4.1669345
,,,match,3.9310703
,,,window screen,3.6952062
mobilenet_v3_1.0_224_small_uint8,label,0.7090456485748291
,,,digital clock,5.6607413
,,,spotlight,5.1890125
,,,nematode,4.4027987
,,,window screen,4.245556
,,,oscilloscope,3.7738276
mobilenet_v3_1.0_224_small_uint8,label,0.7090456485748291
,,,digital clock,5.5034986
,,,spotlight,5.110391
,,,nematode,4.638663
,,,window screen,3.9310703
,,,match,3.852449
mobilenet_v3_1.0_224_small_uint8,label,0.7027795314788818
,,,digital clock,5.6607413
,,,spotlight,5.1890125
,,,nematode,4.5600414
,,,window screen,4.1669345
,,,oscilloscope,3.6952062
mobilenet_v3_1.0_224_small_uint8,label,0.7027795314788818
,,,digital clock,5.346256
,,,spotlight,5.0317698
,,,nematode,4.3241773
,,,match,3.852449
,,,window screen,3.6952062
mobilenet_v3_1.0_224_small_uint8,label,0.7027795314788818
,,,digital clock,5.7393627
,,,spotlight,5.0317698
,,,nematode,4.638663
,,,match,3.9310703
,,,oscilloscope,3.9310703
mobilenet_v3_1.0_224_small_uint8,label,0.7027795314788818
